work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,salary_usd_to_eur,salary_usd_to_gbp,salary_range,remote_ratio_percentage,company_size_category
2022,EN,FT,Data Specialist,105000,USD,105000,CL,100,US,,89250.0,78750.0,80K-120K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,,175950.0,155250.0,200K+,1.0,
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,,130050.0,114750.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Analyst,110000,USD,110000,US,0,US,,93500.0,82500.0,80K-120K,0.0,
2022,SE,FT,Data Analyst,99000,USD,99000,US,0,US,,84150.0,74250.0,80K-120K,0.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,PR,100,PR,,170000.0,150000.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,PR,100,PR,,114750.0,101250.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,207000,USD,207000,US,100,US,,175950.0,155250.0,200K+,1.0,
2022,SE,FT,Data Scientist,153000,USD,153000,US,100,US,,130050.0,114750.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,,166345.0,146775.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,130500,USD,130500,US,0,US,,110925.0,97875.0,120K-200K,0.0,
2022,SE,FT,ML Engineer,130000,USD,130000,US,100,US,,110500.0,97500.0,120K-200K,1.0,
2022,SE,FT,ML Engineer,84000,USD,84000,US,100,US,,71400.0,63000.0,80K-120K,1.0,
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,,68030.59999999999,60027.0,50K-80K,1.0,
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,,57564.549999999996,50792.25,50K-80K,1.0,
2022,SE,FT,Data Engineer,141300,USD,141300,US,0,US,,120105.0,105975.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,102100,USD,102100,US,0,US,,86785.0,76575.0,80K-120K,0.0,
2022,SE,FT,Data Analyst,48000,EUR,50432,ES,0,ES,,42867.2,37824.0,30K-50K,0.0,
2022,SE,FT,Data Analyst,35000,EUR,36773,ES,0,ES,,31257.05,27579.75,30K-50K,0.0,
2022,MI,FT,Business Data Analyst,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,MI,FT,Data Scientist,83000,GBP,102200,GB,100,GB,,86870.0,76650.0,80K-120K,1.0,
2022,EN,FT,Data Scientist,1800000,INR,22892,IN,50,IN,,19458.2,17169.0,,0.5,
2022,SE,FT,Data Analyst,144000,USD,144000,US,100,US,,122400.0,108000.0,120K-200K,1.0,
2022,SE,FT,Data Analyst,113000,USD,113000,US,100,US,,96050.0,84750.0,80K-120K,1.0,
2022,EN,FT,AI Scientist,30000,EUR,31520,PT,100,ES,,26792.0,23640.0,0-30K,1.0,
2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,,166090.0,146550.0,120K-200K,1.0,
2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,,111605.0,98475.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,195400,USD,195400,US,100,US,,166090.0,146550.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,131300,USD,131300,US,100,US,,111605.0,98475.0,120K-200K,1.0,
2022,SE,FT,Data Architect,195400,USD,195400,US,100,US,,166090.0,146550.0,120K-200K,1.0,
2022,SE,FT,Data Architect,131300,USD,131300,US,100,US,,111605.0,98475.0,120K-200K,1.0,
2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,,161500.0,142500.0,120K-200K,1.0,
2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,80000,USD,80000,US,100,US,,68000.0,60000.0,50K-80K,1.0,
2022,EN,FT,BI Data Analyst,633000,INR,8050,IN,100,IN,,6842.5,6037.5,,1.0,
2022,SE,FT,Data Engineer,160000,USD,160000,US,100,US,,136000.0,120000.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,,72250.0,63750.0,80K-120K,1.0,
2022,SE,FT,Data Engineer,178800,USD,178800,US,100,US,,151980.0,134100.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,132100,USD,132100,US,100,US,,112285.0,99075.0,120K-200K,1.0,
2022,MI,CT,NLP Engineer,60000,USD,60000,IN,100,US,,51000.0,45000.0,50K-80K,1.0,
2022,SE,FT,Machine Learning Engineer,60000,EUR,63040,FI,50,FI,,53584.0,47280.0,50K-80K,0.5,
2022,EN,FT,Business Data Analyst,50000,USD,50000,IN,100,AS,,42500.0,37500.0,30K-50K,1.0,
2022,SE,FT,Data Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,105000,USD,105000,US,100,US,,89250.0,78750.0,80K-120K,1.0,
2022,MI,FT,Data Engineer,65000,GBP,80036,GB,100,GB,,68030.59999999999,60027.0,50K-80K,1.0,
2022,MI,FT,Data Engineer,55000,GBP,67723,GB,100,GB,,57564.549999999996,50792.25,50K-80K,1.0,
2022,SE,FT,Analytics Engineer,190000,USD,190000,US,100,US,,161500.0,142500.0,120K-200K,1.0,
2022,SE,FT,Analytics Engineer,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2022,SE,FT,Data Scientist,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,165000,USD,165000,US,100,US,,140250.0,123750.0,120K-200K,1.0,
2022,SE,FT,Applied Machine Learning Scientist,108000,USD,108000,US,0,US,,91800.0,81000.0,80K-120K,0.0,
2021,EN,FT,Machine Learning Research Engineer,20000,USD,20000,FR,50,FR,,17000.0,15000.0,0-30K,0.5,
2022,SE,FT,Data Architect,190000,USD,190000,US,100,US,,161500.0,142500.0,120K-200K,1.0,
2022,SE,FT,Data Architect,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,179400,USD,179400,US,0,US,,152490.0,134550.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,154000,USD,154000,US,0,US,,130900.0,115500.0,120K-200K,0.0,
2022,SE,FT,Machine Learning Scientist,193900,USD,193900,US,0,US,,164815.0,145425.0,120K-200K,0.0,
2022,SE,FT,Machine Learning Scientist,129300,USD,129300,US,0,US,,109905.0,96975.0,120K-200K,0.0,
2022,EX,FT,Data Science Manager,222640,USD,222640,US,0,US,,189244.0,166980.0,200K+,0.0,
2022,EX,FT,Data Science Manager,182160,USD,182160,US,0,US,,154836.0,136620.0,120K-200K,0.0,
2022,MI,FT,Data Engineer,150000,USD,150000,US,0,US,,127500.0,112500.0,120K-200K,0.0,
2022,MI,FT,Data Engineer,100000,USD,100000,US,0,US,,85000.0,75000.0,80K-120K,0.0,
2022,SE,FT,Analytics Engineer,122500,USD,122500,US,100,US,,104125.0,91875.0,120K-200K,1.0,
2022,SE,FT,Analytics Engineer,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2022,EX,FT,Data Engineer,297500,USD,297500,US,100,US,,252875.0,223125.0,200K+,1.0,
2022,EX,FT,Data Engineer,260000,USD,260000,US,100,US,,221000.0,195000.0,200K+,1.0,
2021,EN,FT,Machine Learning Developer,15000,USD,15000,TH,100,TH,,12750.0,11250.0,0-30K,1.0,
2022,SE,FT,Data Engineer,193000,USD,193000,ES,100,US,,164050.0,144750.0,120K-200K,1.0,
2022,EN,FT,Data Scientist,93000,USD,93000,US,0,US,,79050.0,69750.0,80K-120K,0.0,
2022,EN,FT,Data Scientist,73000,USD,73000,US,0,US,,62050.0,54750.0,50K-80K,0.0,
2022,MI,FT,Data Operations Engineer,100000,USD,100000,US,100,US,,85000.0,75000.0,80K-120K,1.0,
2022,MI,FT,Data Operations Engineer,60000,USD,60000,US,100,US,,51000.0,45000.0,50K-80K,1.0,
2022,EN,FT,Data Analyst,40300,BRL,7799,BR,100,BR,,6629.15,5849.25,30K-50K,1.0,
2022,SE,FT,Data Scientist,136994,USD,136994,US,100,US,,116444.9,102745.5,120K-200K,1.0,
2022,SE,FT,Data Scientist,101570,USD,101570,US,100,US,,86334.5,76177.5,80K-120K,1.0,
2022,SE,FT,ETL Developer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2022,SE,FT,ETL Developer,63000,USD,63000,US,100,US,,53550.0,47250.0,50K-80K,1.0,
2022,MI,FT,Data Manager,134000,USD,134000,US,0,US,,113900.0,100500.0,120K-200K,0.0,
2022,MI,FT,Data Manager,98000,USD,98000,US,0,US,,83300.0,73500.0,80K-120K,0.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Director of Data Science,55000,EUR,57786,FR,50,FR,,49118.1,43339.5,50K-80K,0.5,
2022,MI,FT,Data Analyst,136000,USD,136000,US,100,US,,115600.0,102000.0,120K-200K,1.0,
2022,MI,FT,Data Analyst,112000,USD,112000,US,100,US,,95200.0,84000.0,80K-120K,1.0,
2022,SE,FT,Data Scientist,172000,USD,172000,US,100,US,,146200.0,129000.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,215000,USD,215000,US,0,US,,182750.0,161250.0,200K+,0.0,
2022,SE,FT,Data Engineer,164000,USD,164000,US,0,US,,139400.0,123000.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,300000,USD,300000,US,0,US,,255000.0,225000.0,200K+,0.0,
2022,SE,FT,Data Engineer,130000,USD,130000,US,0,US,,110500.0,97500.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,,53550.0,47250.0,50K-80K,1.0,
2022,SE,FT,Data Engineer,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2021,EN,FT,Data Engineer,33000,GBP,45390,GB,50,GB,,38581.5,34042.5,30K-50K,0.5,
2022,SE,FT,Data Engineer,250000,USD,250000,US,100,US,,212500.0,187500.0,200K+,1.0,
2022,SE,FT,Data Engineer,63000,USD,63000,US,100,US,,53550.0,47250.0,50K-80K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,MI,FT,Data Analyst,97500,USD,97500,US,100,US,,82875.0,73125.0,80K-120K,1.0,
2022,SE,FT,Applied Scientist,212800,USD,212800,US,100,US,,180880.0,159600.0,200K+,1.0,
2022,SE,FT,Applied Scientist,142800,USD,142800,US,100,US,,121380.0,107100.0,120K-200K,1.0,
2022,MI,FT,Data Scientist,70000,EUR,73546,NL,50,NL,,62514.1,55159.5,50K-80K,0.5,
2022,EN,FT,Data Scientist,50000,USD,50000,US,50,DE,,42500.0,37500.0,30K-50K,0.5,
2022,EN,FT,Data Analyst,500000,INR,6359,FR,100,IN,,5405.15,4769.25,200K+,1.0,
2022,SE,FT,Data Scientist,151800,USD,151800,US,0,US,,129030.0,113850.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,130240,USD,130240,US,0,US,,110704.0,97680.0,120K-200K,0.0,
2022,SE,FT,Analytics Engineer,165000,USD,165000,US,100,US,,140250.0,123750.0,120K-200K,1.0,
2022,SE,FT,Analytics Engineer,140250,USD,140250,US,100,US,,119212.5,105187.5,120K-200K,1.0,
2022,SE,FT,Data Engineer,135000,USD,135000,US,0,US,,114750.0,101250.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,115000,USD,115000,US,0,US,,97750.0,86250.0,80K-120K,0.0,
2022,SE,FT,Data Scientist,179400,USD,179400,US,100,US,,152490.0,134550.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,154000,USD,154000,US,100,US,,130900.0,115500.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,MI,FT,Financial Data Analyst,75000,USD,75000,US,0,US,,63750.0,56250.0,50K-80K,0.0,
2022,MI,FT,Data Engineer,80000,EUR,84053,GR,100,GR,,71445.05,63039.75,50K-80K,1.0,
2022,MI,FT,Data Engineer,70000,EUR,73546,GR,100,GR,,62514.1,55159.5,50K-80K,1.0,
2022,MI,FT,Data Engineer,80000,GBP,98506,GB,100,GB,,83730.09999999999,73879.5,50K-80K,1.0,
2022,MI,FT,Data Engineer,70000,GBP,86193,GB,100,GB,,73264.05,64644.75,50K-80K,1.0,
2022,MI,FT,Data Engineer,80000,EUR,84053,ES,100,ES,,71445.05,63039.75,50K-80K,1.0,
2022,MI,FT,Data Engineer,70000,EUR,73546,ES,100,ES,,62514.1,55159.5,50K-80K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Analytics Engineer,83376,GBP,102663,GB,100,GB,,87263.55,76997.25,80K-120K,1.0,
2022,SE,FT,Analytics Engineer,65004,GBP,80041,GB,100,GB,,68034.84999999999,60030.75,50K-80K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Engineer,84958,GBP,104611,GB,100,GB,,88919.34999999999,78458.25,80K-120K,1.0,
2022,SE,FT,Data Engineer,66822,GBP,82280,GB,100,GB,,69938.0,61710.0,50K-80K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,0,US,,162753.75,143606.25,120K-200K,0.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,0,US,,120296.25,106143.75,120K-200K,0.0,
2022,SE,FT,Data Analyst,115000,USD,115000,US,0,US,,97750.0,86250.0,80K-120K,0.0,
2022,EN,FT,Data Scientist,30000,EUR,31520,ES,50,ES,,26792.0,23640.0,0-30K,0.5,
2022,SE,FT,Data Operations Analyst,81000,USD,81000,US,100,US,,68850.0,60750.0,80K-120K,1.0,
2022,SE,FT,Data Operations Analyst,66000,USD,66000,US,100,US,,56100.0,49500.0,50K-80K,1.0,
2022,EN,FT,Data Analyst,46000,USD,46000,US,100,US,,39100.0,34500.0,30K-50K,1.0,
2022,EN,FT,Data Engineer,80000,USD,80000,US,100,US,,68000.0,60000.0,50K-80K,1.0,
2022,EX,FT,Machine Learning Scientist,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2022,EX,FT,Machine Learning Scientist,180000,USD,180000,US,100,US,,153000.0,135000.0,120K-200K,1.0,
2022,EX,FT,AI Scientist,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,204100,USD,204100,US,0,US,,173485.0,153075.0,200K+,0.0,
2022,SE,FT,Data Scientist,136100,USD,136100,US,0,US,,115685.0,102075.0,120K-200K,0.0,
2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,,212500.0,187500.0,200K+,0.0,
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,,53550.0,47250.0,50K-80K,0.0,
2022,MI,FT,Data Scientist,96000,GBP,118208,GB,0,GB,,100476.8,88656.0,80K-120K,0.0,
2022,MI,FT,Data Scientist,90000,GBP,110820,GB,0,GB,,94197.0,83115.0,80K-120K,0.0,
2021,EN,PT,Computer Vision Software Engineer,120000,DKK,19073,DK,50,DK,,16212.05,14304.75,80K-120K,0.5,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Scientist,191475,USD,191475,US,100,US,,162753.75,143606.25,120K-200K,1.0,
2022,SE,FT,Data Scientist,141525,USD,141525,US,100,US,,120296.25,106143.75,120K-200K,1.0,
2022,SE,FT,Data Specialist,95000,USD,95000,US,100,US,,80750.0,71250.0,80K-120K,1.0,
2022,SE,FT,Data Specialist,70000,USD,70000,US,100,US,,59500.0,52500.0,50K-80K,1.0,
2022,MI,FT,Applied Machine Learning Scientist,75000,USD,75000,BO,100,US,,63750.0,56250.0,50K-80K,1.0,
2022,MI,CT,Analytics Engineer,7500,USD,7500,BO,50,BO,,6375.0,5625.0,0-30K,0.5,
2022,MI,FT,Data Analyst,113000,USD,113000,US,0,US,,96050.0,84750.0,80K-120K,0.0,
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,130000,USD,130000,US,100,US,,110500.0,97500.0,120K-200K,1.0,
2022,MI,FT,Data Analytics Consultant,113000,USD,113000,US,100,US,,96050.0,84750.0,80K-120K,1.0,
2022,MI,FT,Product Data Analyst,140000,USD,140000,US,100,US,,119000.0,105000.0,120K-200K,1.0,
2021,SE,FT,Data Analyst,50000,USD,50000,PH,100,PH,,42500.0,37500.0,30K-50K,1.0,
2022,MI,FT,BI Data Analyst,77000,AUD,53368,AU,100,AU,,45362.799999999996,40026.0,50K-80K,1.0,
2022,SE,FT,Data Scientist,175000,USD,175000,US,0,US,,148750.0,131250.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,140000,USD,140000,US,0,US,,119000.0,105000.0,120K-200K,0.0,
2022,SE,FT,Lead Data Scientist,28500,EUR,29944,PT,50,PT,,25452.399999999998,22458.0,0-30K,0.5,
2022,SE,FT,Analytics Engineer,250000,USD,250000,US,0,US,,212500.0,187500.0,200K+,0.0,
2022,SE,FT,Analytics Engineer,63000,USD,63000,US,0,US,,53550.0,47250.0,50K-80K,0.0,
2022,SE,FT,Data Scientist,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2022,SE,FT,Data Scientist,119300,USD,119300,US,0,US,,101405.0,89475.0,80K-120K,0.0,
2022,MI,FT,Research Scientist,145000,USD,145000,US,50,US,,123250.0,108750.0,120K-200K,0.5,
2022,SE,FT,Data Engineer,105000,USD,105000,US,0,US,,89250.0,78750.0,80K-120K,0.0,
2022,SE,FT,Data Engineer,90000,USD,90000,US,0,US,,76500.0,67500.0,80K-120K,0.0,
2022,SE,FT,ETL Developer,146200,USD,146200,US,100,US,,124270.0,109650.0,120K-200K,1.0,
2022,SE,FT,ETL Developer,124270,USD,124270,US,100,US,,105629.5,93202.5,120K-200K,1.0,
2022,MI,FT,Data Scientist,225000,USD,225000,US,0,US,,191250.0,168750.0,200K+,0.0,
2022,MI,FT,Data Scientist,160000,USD,160000,US,0,US,,136000.0,120000.0,120K-200K,0.0,
2022,MI,FT,Data Scientist,52000,EUR,54634,NL,100,NL,,46438.9,40975.5,50K-80K,1.0,
2022,SE,FT,Data Engineer,185800,USD,185800,CA,100,CA,,157930.0,139350.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,137400,USD,137400,CA,100,CA,,116790.0,103050.0,120K-200K,1.0,
2022,SE,FT,Analytics Engineer,245000,USD,245000,US,0,US,,208250.0,183750.0,200K+,0.0,
2022,SE,FT,Analytics Engineer,180000,USD,180000,US,0,US,,153000.0,135000.0,120K-200K,0.0,
2022,SE,FT,Analytics Engineer,203500,USD,203500,US,0,US,,172975.0,152625.0,200K+,0.0,
2022,SE,FT,Analytics Engineer,152000,USD,152000,US,0,US,,129200.0,114000.0,120K-200K,0.0,
2022,SE,FT,Data Engineer,250000,USD,250000,US,0,US,,212500.0,187500.0,200K+,0.0,
2022,SE,FT,Data Engineer,63000,USD,63000,US,0,US,,53550.0,47250.0,50K-80K,0.0,
2022,SE,FT,Machine Learning Infrastructure Engineer,186000,USD,186000,US,100,US,,158100.0,139500.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Infrastructure Engineer,148800,USD,148800,US,100,US,,126480.0,111600.0,120K-200K,1.0,
2022,SE,FT,Lead Machine Learning Engineer,7500000,INR,95386,IN,50,IN,,81078.09999999999,71539.5,,0.5,
2022,MI,FT,Machine Learning Engineer,104000,GBP,128058,GB,50,GB,,108849.3,96043.5,80K-120K,0.5,
2022,EN,FT,Data Scientist,82000,USD,82000,US,0,US,,69700.0,61500.0,80K-120K,0.0,
2022,EN,PT,Data Scientist,110000,USD,110000,DO,100,FR,,93500.0,82500.0,80K-120K,1.0,
2022,MI,FT,Applied Machine Learning Scientist,173000,USD,173000,US,50,US,,147050.0,129750.0,120K-200K,0.5,
2022,SE,FT,Data Scientist,203500,USD,203500,US,0,US,,172975.0,152625.0,200K+,0.0,
2022,SE,FT,Data Scientist,152000,USD,152000,US,0,US,,129200.0,114000.0,120K-200K,0.0,
2022,SE,FT,Machine Learning Engineer,186000,USD,186000,US,100,US,,158100.0,139500.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,148800,USD,148800,US,100,US,,126480.0,111600.0,120K-200K,1.0,
2022,EN,FT,BI Data Analyst,32400,BRL,6270,BR,100,BR,,5329.5,4702.5,30K-50K,1.0,
2022,MI,FT,Data Science Manager,158000,USD,158000,US,100,US,,134300.0,118500.0,120K-200K,1.0,
2022,MI,FT,Data Science Manager,134000,USD,134000,US,100,US,,113900.0,100500.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,170000,USD,170000,US,100,US,,144500.0,127500.0,120K-200K,1.0,
2022,SE,FT,Data Scientist,120000,USD,120000,US,100,US,,102000.0,90000.0,80K-120K,1.0,
2022,EX,FT,Analytics Engineer,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2022,EX,FT,Analytics Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,SE,FT,Data Analyst,216200,USD,216200,US,0,US,,183770.0,162150.0,200K+,0.0,
2022,SE,FT,Data Analyst,144100,USD,144100,US,0,US,,122485.0,108075.0,120K-200K,0.0,
2022,MI,FT,Data Scientist,110000,EUR,115573,NL,0,NL,,98237.05,86679.75,80K-120K,0.0,
2022,MI,FT,Data Scientist,85000,EUR,89306,NL,0,NL,,75910.09999999999,66979.5,80K-120K,0.0,
2022,SE,FT,ETL Developer,250000,USD,250000,US,0,US,,212500.0,187500.0,200K+,0.0,
2022,SE,FT,ETL Developer,63000,USD,63000,US,0,US,,53550.0,47250.0,50K-80K,0.0,
2022,SE,FT,Data Engineer,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,85000,USD,85000,US,100,US,,72250.0,63750.0,80K-120K,1.0,
2022,SE,FT,Machine Learning Engineer,135000,USD,135000,US,100,US,,114750.0,101250.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,85000,USD,85000,US,100,US,,72250.0,63750.0,80K-120K,1.0,
2022,SE,FT,Data Science Manager,206000,USD,206000,US,100,US,,175100.0,154500.0,200K+,1.0,
2022,SE,FT,Data Science Manager,175100,USD,175100,US,100,US,,148835.0,131325.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,189650,USD,189650,US,0,US,,161202.5,142237.5,120K-200K,0.0,
2022,SE,FT,Machine Learning Engineer,164996,USD,164996,US,0,US,,140246.6,123747.0,120K-200K,0.0,
2022,SE,FT,Data Architect,149040,USD,149040,US,100,US,,126684.0,111780.0,120K-200K,1.0,
2022,SE,FT,Data Architect,113900,USD,113900,US,100,US,,96815.0,85425.0,80K-120K,1.0,
2022,SE,FT,Data Engineer,154000,USD,154000,US,100,US,,130900.0,115500.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,126000,USD,126000,US,100,US,,107100.0,94500.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,200000,USD,200000,US,100,US,,170000.0,150000.0,120K-200K,1.0,
2022,SE,FT,Machine Learning Engineer,150000,USD,150000,US,100,US,,127500.0,112500.0,120K-200K,1.0,
2022,SE,FT,Data Engineer,195700,USD,195700,US,0,US,,166345.0,146775.0,120K-200K,0.0,
